e_0_6,600.0,0.0
a_0_6,600.0,0.0
e_0_7,600.0,0.0
a_0_7,600.0,0.0
e_1_0,600.0,0.0
a_1_0,600.0,0.0
e_1_1,600.0,0.0
a_1_1,600.0,0.0
e_1_2,600.0,0.0
a_1_2,600.0,0.0
e_1_3,600.0,0.0
a_1_3,600.0,0.0
e_1_4,600.0,0.0
a_1_4,600.0,0.0
e_1_5,600.0,0.0
a_1_5,600.0,0.0
e_1_6,600.0,0.0
a_1_6,600.0,0.0
e_1_7,600.0,0.0
a_1_7,600.0,0.0
e_2_0,600.0,0.0
a_2_0,600.0,0.0
e_2_1,600.0,0.0
a_2_1,600.0,0.0
e_2_2,600.0,0.0
a_2_2,600.0,0.0
e_2_3,600.0,0.0
a_2_3,600.0,0.0
e_2_4,600.0,0.0
a_2_4,600.0,0.0
e_2_5,600.0,0.0
a_2_5,600.0,0.0
e_2_6,600.0,0.0
a_2_6,600.0,0.0
e_2_7,600.0,0.0
a_2_7,600.0,0.0
e_3_0,600.0,0.0
a_3_0,600.0,0.0
e_3_1,600.0,0.0
a_3_1,600.0,0.0
e_3_2,600.0,0.0
a_3_2,600.0,0.0
e_3_3,600.0,0.0
a_3_3,600.0,0.0
e_3_4,600.0,0.0
a_3_4,600.0,0.0
e_3_5,600.0,0.0
a_3_5,600.0,0.0
e_3_6,600.0,0.0
a_3_6,600.0,0.0
e_3_7,600.0,0.0
a_3_7,600.0,0.0
e_4_0,600.0,0.0
a_4_0,600.0,0.0
e_4_1,600.0,0.0
a_4_1,600.0,0.0
e_4_2,600.0,0.0
a_4_2,600.0,0.0
e_4_3,600.0,0.0
a_4_3,600.0,0.0
e_4_4,600.0,0.0
a_4_4,600.0,0.0
e_4_5,600.0,0.0
a_4_5,600.0,0.0
e_4_6,600.0,0.0
a_4_6,600.0,0.0
e_4_7,600.0,0.0
a_4_7,600.0,0.0
e_5_0,600.0,0.0
a_5_0,600.0,0.0
e_5_1,600.0,0.0
a_5_1,600.0,0.0
e_5_2,600.0,0.0
a_5_2,600.0,0.0
e_5_3,600.0,0.0
a_5_3,600.0,0.0
e_5_4,600.0,0.0
a_5_4,600.0,0.0
e_5_5,600.0,0.0
a_5_5,600.0,0.0
e_5_6,600.0,0.0
a_5_6,600.0,0.0
e_5_7,600.0,0.0
a_5_7,600.0,0.0
e_6_0,600.0,0.0
a_6_0,600.0,0.0
e_6_1,600.0,0.0
a_6_1,600.0,0.0
e_6_2,600.0,0.0
a_6_2,600.0,0.0
e_6_3,600.0,0.0
a_6_3,600.0,0.0
e_6_4,600.0,0.0
a_6_4,600.0,0.0
e_6_5,600.0,0.0
a_6_5,600.0,0.0
e_6_6,600.0,0.0
a_6_6,600.0,0.0
e_6_7,600.0,0.0
a_6_7,600.0,0.0
e_7_0,600.0,0.0
a_7_0,600.0,0.0
e_7_1,600.0,0.0
a_7_1,600.0,0.0
e_7_2,600.0,0.0
a_7_2,600.0,0.0
e_7_3,600.0,0.0
a_7_3,600.0,0.0
e_7_4,600.0,0.0
a_7_4,600.0,0.0
e_7_5,600.0,0.0
a_7_5,600.0,0.0
e_7_6,600.0,0.0
a_7_6,600.0,0.0
e_7_7,600.0,0.0
a_7_7,600.0,0.0
e_8_0,600.0,0.0
a_8_0,600.0,0.0
e_8_1,600.0,0.0
a_8_1,600.0,0.0
e_8_2,600.0,0.0
a_8_2,600.0,0.0
e_8_3,600.0,0.0
a_8_3,600.0,0.0
e_8_4,600.0,0.0
a_8_4,600.0,0.0
e_8_5,600.0,0.0
a_8_5,600.0,0.0
e_8_6,600.0,0.0
a_8_6,600.0,0.0
e_8_7,600.0,0.0
a_8_7,600.0,0.0
e_9_0,600.0,0.0
a_9_0,600.0,0.0
e_9_1,600.0,0.0
a_9_1,600.0,0.0
e_9_2,600.0,0.0
a_9_2,600.0,0.0
e_9_3,600.0,0.0
a_9_3,600.0,0.0
e_9_4,600.0,0.0
a_9_4,600.0,0.0
e_9_5,600.0,0.0
a_9_5,600.0,0.0
e_9_6,600.0,0.0
a_9_6,600.0,0.0
e_9_7,600.0,0.0
a_9_7,600.0,0.0
e_10_0,600.0,0.0
a_10_0,600.0,0.0
e_10_1,600.0,0.0
a_10_1,600.0,0.0
e_10_2,600.0,0.0
a_10_2,600.0,0.0
e_10_3,600.0,0.0
a_10_3,600.0,0.0
e_10_4,600.0,0.0
a_10_4,600.0,0.0
e_10_5,600.0,0.0
a_10_5,600.0,0.0
e_10_6,600.0,0.0
a_10_6,600.0,0.0
e_10_7,600.0,0.0
a_10_7,600.0,0.0
e_11_0,600.0,0.0
a_11_0,600.0,0.0
e_11_1,600.0,0.0
a_11_1,600.0,0.0
e_11_2,600.0,0.0
a_11_2,600.0,0.0
e_11_3,600.0,0.0
a_11_3,600.0,0.0
e_11_4,600.0,0.0
a_11_4,600.0,0.0
e_11_5,600.0,0.0
a_11_5,600.0,0.0
e_11_6,600.0,0.0
a_11_6,600.0,0.0
e_11_7,600.0,0.0
a_11_7,600.0,0.0
e_12_0,600.0,0.0
a_12_0,600.0,0.0
e_12_1,600.0,0.0
a_12_1,600.0,0.0
e_12_2,600.0,0.0
a_12_2,600.0,0.0
e_12_3,600.0,0.0
a_12_3,600.0,0.0
e_12_4,600.0,0.0
a_12_4,600.0,0.0
e_12_5,600.0,0.0
a_12_5,600.0,0.0
e_12_6,600.0,0.0
a_12_6,600.0,0.0
e_12_7,600.0,0.0
a_12_7,600.0,0.0
e_13_0,600.0,0.0
a_13_0,600.0,0.0
e_13_1,600.0,0.0
a_13_1,600.0,0.0
e_13_2,600.0,0.0
a_13_2,600.0,0.0
e_13_3,600.0,0.0
a_13_3,600.0,0.0
e_13_4,600.0,0.0
a_13_4,600.0,0.0
e_13_5,600.0,0.0
a_13_5,600.0,0.0
e_13_6,600.0,0.0
a_13_6,600.0,0.0
e_13_7,600.0,0.0
a_13_7,600.0,0.0
e_14_0,600.0,0.0
a_14_0,600.0,0.0
e_14_1,600.0,0.0
a_14_1,600.0,0.0
e_14_2,600.0,0.0
a_14_2,600.0,0.0
e_14_3,600.0,0.0
a_14_3,600.0,0.0
e_14_4,600.0,0.0
a_14_4,600.0,0.0
e_14_5,600.0,0.0
a_14_5,600.0,0.0
e_14_6,600.0,0.0
a_14_6,600.0,0.0
e_14_7,600.0,0.0
a_14_7,600.0,0.0
e_15_0,600.0,0.0
a_15_0,600.0,0.0
e_15_1,600.0,0.0
a_15_1,600.0,0.0
e_15_2,600.0,0.0
a_15_2,600.0,0.0
e_15_3,600.0,0.0
a_15_3,600.0,0.0
e_15_4,600.0,0.0
a_15_4,600.0,0.0
e_15_5,600.0,0.0
a_15_5,600.0,0.0
e_15_6,600.0,0.0
a_15_6,600.0,0.0
e_15_7,600.0,0.0
a_15_7,600.0,0.0
c_0_0,1200.0,2.138025693748807
c_0_1,1200.0,0.8044605440679379
c_0_2,1200.0,2.832191471496859
c_0_3,1200.0,2.5491156692578874
c_0_4,1200.0,2.3406432771305474
c_0_5,1200.0,1.5133429095695896
c_0_6,1200.0,3.291623811137486
c_0_7,1200.0,2.268546564807778
c_1_0,1200.0,2.540629993160195
c_1_1,1200.0,2.5642941775249084
c_1_2,1200.0,1.2548260991123834
c_1_3,1200.0,2.8543499244672237
c_1_4,1200.0,1.753996953185786
c_1_5,1200.0,2.890492630486098
c_1_6,1200.0,2.9056787050201858
c_1_7,1200.0,1.7779592717155042
c_2_0,1200.0,2.058736237928036
c_2_1,1200.0,2.042146380481698
c_2_2,1200.0,2.043669411908148
c_2_3,1200.0,3.2170902052952295
c_2_4,1200.0,2.2626408378631946
c_2_5,1200.0,2.2875045629185298
c_2_6,1200.0,2.0369092165858627
c_2_7,1200.0,3.173213685148125
c_3_0,1200.0,2.529316497611563
c_3_1,1200.0,1.039511243907909
c_3_2,1200.0,2.7790841075538846
c_3_3,1200.0,2.6778637654286284
c_3_4,1200.0,2.7837467584435207
c_3_5,1200.0,2.605240229649683
c_3_6,1200.0,2.020805734860837
c_3_7,1200.0,1.771654514064032
c_4_0,1200.0,2.304869294847776
c_4_1,1200.0,0.5216738178368304
c_4_2,1200.0,2.5407107480625757
c_4_3,1200.0,2.6488673130579383
c_4_4,1200.0,1.8184441835491967
c_4_5,1200.0,2.8451516758617696
c_4_6,1200.0,1.0108260953238544
c_4_7,1200.0,1.0433522176831018
c_5_0,1200.0,2.338680212413329
c_5_1,1200.0,1.0319491378945655
c_5_2,1200.0,1.7518947377071508
c_5_3,1200.0,2.8556358409926634
c_5_4,1200.0,1.7726149603139225
c_5_5,1200.0,1.9999142088428126
c_5_6,1200.0,3.1093000664897654
c_5_7,1200.0,2.357552252149744
c_6_0,1200.0,1.2519832732671012
c_6_1,1200.0,2.5218666416836895
c_6_2,1200.0,2.6359708905049897
c_6_3,1200.0,2.5894501204289715
c_6_4,1200.0,1.837223420762889
c_6_5,1200.0,2.554374289715304
c_6_6,1200.0,2.423553703345723
c_6_7,1200.0,1.5191630987350446
c_7_0,1200.0,1.7990247867112907
c_7_1,1200.0,3.6141099085108737
c_7_2,1200.0,2.3439442618078097
c_7_3,1200.0,2.395260407406436
c_7_4,1200.0,3.174917544284023
c_7_5,1200.0,2.609533379471824
c_7_6,1200.0,2.027859592197225
c_7_7,1200.0,2.882998073978383
e_0_0,1200.0,3.3632053190457833
a_0_0,1200.0,2.695093170347099
e_0_1,1200.0,1.939724445163366
a_0_1,1200.0,3.3740242969618457
e_0_2,1200.0,4.8467421336593866
a_0_2,1200.0,3.8482529305671767
e_0_3,1200.0,4.100055257651503
a_0_3,1200.0,3.258825244568763
e_0_4,1200.0,2.622107506771741
a_0_4,1200.0,3.465158383042315
e_0_5,1200.0,4.222781351647118
a_0_5,1200.0,3.0078921576395077
e_0_6,1200.0,2.158258644227864
a_0_6,1200.0,2.8875430658394303
e_0_7,1200.0,2.618719235274521
a_0_7,1200.0,3.7226341665008027
e_1_0,1200.0,2.108047705621974
a_1_0,1200.0,3.7892352944022494
e_1_1,1200.0,3.7848959306168646
a_1_1,1200.0,3.8175572747636397
e_1_2,1200.0,3.3815220288296715
a_1_2,1200.0,3.2460865100299543
e_1_3,1200.0,3.0244416912530108
a_1_3,1200.0,3.5642929515743664
e_1_4,1200.0,3.6496628693764532
a_1_4,1200.0,2.9375208083473496
e_1_5,1200.0,4.9501611319109955
a_1_5,1200.0,2.447521988508214
e_1_6,1200.0,3.8220478900988897
a_1_6,1200.0,4.350167689347836
e_1_7,1200.0,4.284701264363275
a_1_7,1200.0,3.967585842685032
e_2_0,1200.0,3.705994124268672
a_2_0,1200.0,3.216119204767341
e_2_1,1200.0,4.220652805744619
a_2_1,1200.0,2.9058728363036597
e_2_2,1200.0,3.8845931681296375
a_2_2,1200.0,4.10414435531945
e_2_3,1200.0,2.996551208769845
a_2_3,1200.0,3.533670700470032
e_2_4,1200.0,2.966088246822484
a_2_4,1200.0,1.3938506554613443
e_2_5,1200.0,3.2755899290482846
a_2_5,1200.0,4.301127191616556
e_2_6,1200.0,4.7921272551412475
a_2_6,1200.0,2.5803548121276907
e_2_7,1200.0,2.453292532882851
a_2_7,1200.0,3.465236038494957
e_3_0,1200.0,1.8773295884991958
a_3_0,1200.0,3.463625477026896
e_3_1,1200.0,3.9302079051669803
a_3_1,1200.0,3.728065747561173
e_3_2,1200.0,2.1641712943111355
a_3_2,1200.0,3.4399948317126485
e_3_3,1200.0,2.311219193202413
a_3_3,1200.0,2.1234661518092555
e_3_4,1200.0,3.277225717720534
a_3_4,1200.0,2.9173214669960967
e_3_5,1200.0,4.259596971803806
a_3_5,1200.0,2.1406567085044386
e_3_6,1200.0,2.158198258134165
a_3_6,1200.0,2.6740117924993236
e_3_7,1200.0,3.8289693832140244
a_3_7,1200.0,4.019873218834259
e_4_0,1200.0,2.4926581147604647
a_4_0,1200.0,2.6011522049220765
e_4_1,1200.0,1.6670720006820599
a_4_1,1200.0,3.8104082552473932
e_4_2,1200.0,2.791672467507733
a_4_2,1200.0,3.290485666310481
e_4_3,1200.0,2.9374147240614388
a_4_3,1200.0,2.6762618734819057
e_4_4,1200.0,4.670727914869031
a_4_4,1200.0,3.206472260594793
e_4_5,1200.0,3.4781274332047536
a_4_5,1200.0,2.913956556632993
e_4_6,1200.0,2.561936279347929
a_4_6,1200.0,2.6504054463297115
e_4_7,1200.0,3.0973670603521857
a_4_7,1200.0,2.7454314658745167
e_5_0,1200.0,1.585783330158537
a_5_0,1200.0,1.0105415175457968
e_5_1,1200.0,3.4183719596201456
a_5_1,1200.0,2.6269337568916584
e_5_2,1200.0,2.1159422399079726
a_5_2,1200.0,3.271793469509678
e_5_3,1200.0,2.365159567727383
a_5_3,1200.0,2.8941195860279847
e_5_4,1200.0,2.595223114841941
a_5_4,1200.0,2.2913912559345286
e_5_5,1200.0,3.1502182741806766
a_5_5,1200.0,2.1305367652806435
e_5_6,1200.0,3.180134262058816
a_5_6,1200.0,2.378423071558525
e_5_7,1200.0,2.842929297443501
a_5_7,1200.0,3.2572314409643957
e_6_0,1200.0,2.3443181476322525
a_6_0,1200.0,2.6601290462534064
e_6_1,1200.0,2.086771604382336
a_6_1,1200.0,3.3649773694031864
e_6_2,1200.0,3.7473851091613386
a_6_2,1200.0,1.8181380463431727
e_6_3,1200.0,2.842644880506463
a_6_3,1200.0,2.4106356994981617
e_6_4,1200.0,2.282328276424169
a_6_4,1200.0,2.3491068906484407
e_6_5,1200.0,4.50029836491933
a_6_5,1200.0,2.41445591179583
e_6_6,1200.0,1.8514417618732573
a_6_6,1200.0,2.3102330500071417
e_6_7,1200.0,2.130940123796694
a_6_7,1200.0,2.643327722117748
e_7_0,1200.0,2.6334008825935005
a_7_0,1200.0,3.5004500697093115
e_7_1,1200.0,3.875074703328944
a_7_1,1200.0,3.1570643234724676
e_7_2,1200.0,2.636993697602938
a_7_2,1200.0,3.4194040505395913
e_7_3,1200.0,3.7605039493528367
a_7_3,1200.0,3.1292988032809883
e_7_4,1200.0,3.13502753606273
a_7_4,1200.0,2.4163032761485783
e_7_5,1200.0,2.589193012078784
a_7_5,1200.0,2.3414847692763843
e_7_6,1200.0,3.329381096171072
a_7_6,1200.0,3.0332720314900574
e_7_7,1200.0,2.0805411416469517
a_7_7,1200.0,2.95053825791416
e_8_0,1200.0,2.092998463371779
a_8_0,1200.0,2.117516571131975
e_8_1,1200.0,2.4310445771221048
a_8_1,1200.0,2.6438468950770218
e_8_2,1200.0,2.887311794157219
a_8_2,1200.0,3.7203074059163894
e_8_3,1200.0,3.6441007411007798
a_8_3,1200.0,3.3494913719661596
e_8_4,1200.0,2.8057337928222963
a_8_4,1200.0,1.8382404248456696
e_8_5,1200.0,2.1357203835648337
a_8_5,1200.0,2.6121688931494114
e_8_6,1200.0,2.851957973641442
a_8_6,1200.0,3.360752976082544
e_8_7,1200.0,3.5935313344034063
a_8_7,1200.0,3.4771156835318138
e_9_0,1200.0,3.6652441507550355
a_9_0,1200.0,2.880472231966068
e_9_1,1200.0,2.7497977977966226
a_9_1,1200.0,2.289116534411675
e_9_2,1200.0,5.0685641453592964
a_9_2,1200.0,2.3882528521243254
e_9_3,1200.0,0.0
a_9_3,1200.0,2.511319638755143
e_9_4,1200.0,0.0
a_9_4,1200.0,2.597021637588411
e_9_5,1200.0,0.0
a_9_5,1200.0,2.5286279303029686
e_9_6,1200.0,0.0
a_9_6,1200.0,2.3549759598490567
e_9_7,1200.0,0.0
a_9_7,1200.0,1.767199063606308
e_10_0,1200.0,0.0
a_10_0,1200.0,0.0
e_10_1,1200.0,0.0
a_10_1,1200.0,0.0
e_10_2,1200.0,0.0
a_10_2,1200.0,0.0
e_10_3,1200.0,0.0
a_10_3,1200.0,0.0
e_10_4,1200.0,0.0
a_10_4,1200.0,0.0
e_10_5,1200.0,0.0
a_10_5,1200.0,0.0
e_10_6,1200.0,0.0
a_10_6,1200.0,0.0
e_10_7,1200.0,0.0
a_10_7,1200.0,0.0
e_11_0,1200.0,0.0
a_11_0,1200.0,0.0
e_11_1,1200.0,0.0
a_11_1,1200.0,0.0
e_11_2,1200.0,0.0
a_11_2,1200.0,0.0
e_11_3,1200.0,0.0
a_11_3,1200.0,0.0
e_11_4,1200.0,0.0
a_11_4,1200.0,0.0
e_11_5,1200.0,0.0
a_11_5,1200.0,0.0
e_11_6,1200.0,0.0
a_11_6,1200.0,0.0
e_11_7,1200.0,0.0
a_11_7,1200.0,0.0
e_12_0,1200.0,0.0
a_12_0,1200.0,0.0
e_12_1,1200.0,0.0
a_12_1,1200.0,0.0
e_12_2,1200.0,0.0
a_12_2,1200.0,0.0
e_12_3,1200.0,0.0
a_12_3,1200.0,0.0
e_12_4,1200.0,0.0
a_12_4,1200.0,0.0
e_12_5,1200.0,0.0
a_12_5,1200.0,0.0
e_12_6,1200.0,0.0
a_12_6,1200.0,0.0
e_12_7,1200.0,0.0
a_12_7,1200.0,0.0
e_13_0,1200.0,0.0
a_13_0,1200.0,0.0
e_13_1,1200.0,0.0
a_13_1,1200.0,0.0
e_13_2,1200.0,0.0
a_13_2,1200.0,0.0
e_13_3,1200.0,0.0
a_13_3,1200.0,0.0
e_13_4,1200.0,0.0
a_13_4,1200.0,0.0
e_13_5,1200.0,0.0
a_13_5,1200.0,0.0
e_13_6,1200.0,0.0
a_13_6,1200.0,0.0
e_13_7,1200.0,0.0
a_13_7,1200.0,0.0
e_14_0,1200.0,0.0
a_14_0,1200.0,0.0
e_14_1,1200.0,0.0
a_14_1,1200.0,0.0
e_14_2,1200.0,0.0
a_14_2,1200.0,0.0
e_14_3,1200.0,0.0
a_14_3,1200.0,0.0
e_14_4,1200.0,0.0
a_14_4,1200.0,0.0
e_14_5,1200.0,0.0
a_14_5,1200.0,0.0
e_14_6,1200.0,0.0
a_14_6,1200.0,0.0
e_14_7,1200.0,0.0
a_14_7,1200.0,0.0
e_15_0,1200.0,0.0
a_15_0,1200.0,0.0
e_15_1,1200.0,0.0
a_15_1,1200.0,0.0
e_15_2,1200.0,0.0
a_15_2,1200.0,0.0
e_15_3,1200.0,0.0
a_15_3,1200.0,0.0
e_15_4,1200.0,0.0
a_15_4,1200.0,0.0
e_15_5,1200.0,0.0
a_15_5,1200.0,0.0
e_15_6,1200.0,0.0
a_15_6,1200.0,0.0
e_15_7,1200.0,0.0
a_15_7,1200.0,0.0
c_0_0,1800.0,0.7632147447784803
c_0_1,1800.0,0.5014063820608995
c_0_2,1800.0,0.7668897565288302
c_0_3,1800.0,0.7489867275618103
c_0_4,1800.0,0.5047162442284794
c_0_5,1800.0,0.24757652883424508
c_0_6,1800.0,0.24757652883424086
c_0_7,1800.0,1.237816330956527
c_1_0,1800.0,1.2519258470726338
c_1_1,1800.0,0.5392440706201493
c_1_2,1800.0,0.24757652883424508
c_1_3,1800.0,0.7597203227170919
c_1_4,1800.0,0.5160033655270102
c_1_5,1800.0,2.0521800111674953
c_1_6,1800.0,0.7561903789834785
c_1_7,1800.0,0.2547839969225738
c_2_0,1800.0,1.7517956750169499
c_2_1,1800.0,1.48178291089513
c_2_2,1800.0,0.7361098621675684
c_2_3,1800.0,1.533591226491044
c_2_4,1800.0,1.2674167576590198
c_2_5,1800.0,1.2503434564878058
c_2_6,1800.0,1.2540489365288243
c_2_7,1800.0,1.2612004950885445
c_3_0,1800.0,1.5434647780294526
c_3_1,1800.0,0.8209420056216121
c_3_2,1800.0,1.5718923395457254
c_3_3,1800.0,0.9965594397293818
c_3_4,1800.0,1.4922038841738199
c_3_5,1800.0,1.2754449506441023
c_3_6,1800.0,0.5014063820609
c_3_7,1800.0,1.5531378414707588
c_4_0,1800.0,1.5493553264750086
c_4_1,1800.0,0.4982798175427342
c_4_2,1800.0,0.7635798943612553
c_4_3,1800.0,0.7489829108951453
c_4_4,1800.0,1.7424323453766886
c_4_5,1800.0,0.7633978470718072
c_4_6,1800.0,1.54945513616362
c_4_7,1800.0,0.7489829108951445
c_5_0,1800.0,0.7633978470718161
c_5_1,1800.0,0.025746097455153105
c_5_2,1800.0,1.2510804927431896
c_5_3,1800.0,0.9908938590901424
c_5_4,1800.0,1.3312404809364002
c_5_5,1800.0,0.7490310893837602
c_5_6,1800.0,1.5539018195776992
c_5_7,1800.0,1.3459320090250908
c_6_0,1800.0,0.24757652883424086
c_6_1,1800.0,1.5539845115227884
c_6_2,1800.0,0.502735287000708
c_6_3,1800.0,0.7445105522425521
c_6_4,1800.0,1.0184549149285516
c_6_5,1800.0,0.4951530576684817
c_6_6,1800.0,1.3434024539071525
c_6_7,1800.0,0.9965671707693875
c_7_0,1800.0,1.0028356641218072
c_7_1,1800.0,1.7737393287047256
c_7_2,1800.0,1.5223503558429838
c_7_3,1800.0,1.0303791532927136
c_7_4,1800.0,1.244675533828195
c_7_5,1800.0,1.261799355508387
c_7_6,1800.0,0.9963763374360459
c_7_7,1800.0,1.313594838954101
e_0_0,1800.0,3.6911255618047853
a_0_0,1800.0,1.5644394193430662
e_0_1,1800.0,1.0700550885716094
a_0_1,1800.0,1.0885312935493854
e_0_2,1800.0,2.122067754211277
a_0_2,1800.0,2.286796609143045
e_0_3,1800.0,2.3866830533850543
a_0_3,1800.0,1.0808754407041108
e_0_4,1800.0,1.3031997812291811
a_0_4,1800.0,2.320563695192467
e_0_5,1800.0,1.4016112761071557
a_0_5,1800.0,1.8463947746832146
e_0_6,1800.0,1.0472072942593922
a_0_6,1800.0,1.3607849842951878
e_0_7,1800.0,1.0217840642163334
a_0_7,1800.0,1.377403188311117
e_1_0,1800.0,1.1219168775932742
a_1_0,1800.0,0.8617520791379634
e_1_1,1800.0,1.6361546633059318
a_1_1,1800.0,1.5716382767397339
e_1_2,1800.0,2.111114670579414
a_1_2,1800.0,2.3921304836726662
e_1_3,1800.0,0.7896377575655138
a_1_3,1800.0,1.6275360698944534
e_1_4,1800.0,1.3768339497109365
a_1_4,1800.0,1.8283297660383444
e_1_5,1800.0,2.314675933118971
a_1_5,1800.0,2.0458539584610813
e_1_6,1800.0,2.23069755913516
a_1_6,1800.0,1.7805873442353706
e_1_7,1800.0,2.0800738962661924
a_1_7,1800.0,1.3955954572427847
e_2_0,1800.0,2.3931568174300692
a_2_0,1800.0,1.0113639696130026
e_2_1,1800.0,1.257604394377723
a_2_1,1800.0,2.078364869050831
e_2_2,1800.0,1.8690865382130668
a_2_2,1800.0,2.185900245359165
e_2_3,1800.0,1.818085705770839
a_2_3,1800.0,1.942236753739806
e_2_4,1800.0,2.124908417333407
a_2_4,1800.0,1.2503970239960425
e_2_5,1800.0,1.874278920570557
a_2_5,1800.0,1.1199297059672375
e_2_6,1800.0,1.8700405962150066
a_2_6,1800.0,1.3318173757430674
e_2_7,1800.0,1.8324876781252808
a_2_7,1800.0,1.8053909987771521
e_3_0,1800.0,1.898765297769726
a_3_0,1800.0,1.2954344496036279
e_3_1,1800.0,2.154387699375907
a_3_1,1800.0,1.2928526142697372
e_3_2,1800.0,2.2308889224780217
a_3_2,1800.0,1.308316775264374
e_3_3,1800.0,1.8401906892355622
a_3_3,1800.0,1.8929649057386992
e_3_4,1800.0,2.15369980246136
a_3_4,1800.0,2.101735701110074
e_3_5,1800.0,1.5683082573880656
a_3_5,1800.0,2.194365713360152
e_3_6,1800.0,2.1175301546673007
a_3_6,1800.0,1.6474659677256418
e_3_7,1800.0,2.0656591152278616
a_3_7,1800.0,1.9880007641230577
e_4_0,1800.0,1.8700558628816788
a_4_0,1800.0,1.5123797029630648
e_4_1,1800.0,1.8471109338136205
a_4_1,1800.0,1.8180895224375093
e_4_2,1800.0,1.8254678128819473
a_4_2,1800.0,1.4981652117808437
e_4_3,1800.0,1.8254788155930601
a_4_3,1800.0,1.7808075946597253
e_4_4,1800.0,2.4113636459181267
a_4_4,1800.0,1.5634941583858484
e_4_5,1800.0,0.5014063820609045
a_4_5,1800.0,1.5541982146327893
e_4_6,1800.0,1.917345437768346
a_4_6,1800.0,1.8701170227041684
e_4_7,1800.0,0.0
a_4_7,1800.0,1.8697495030602873
e_5_0,1800.0,1.3313600308207654
a_5_0,1800.0,0.5398982911345962
e_5_1,1800.0,1.5042191461827077
a_5_1,1800.0,0.7936317873840331
e_5_2,1800.0,1.002812764121804
a_5_2,1800.0,1.0067217117758958
e_5_3,1800.0,1.5716343489619513
a_5_3,1800.0,0.7715368849373663
e_5_4,1800.0,0.7489829108951409
a_5_4,1800.0,0.7769611131972813
e_5_5,1800.0,0.9965594397293853
a_5_5,1800.0,1.8032883750169497
e_5_6,1800.0,1.7882121544819514
a_5_6,1800.0,1.2572331164671575
e_5_7,1800.0,0.5014063820609
a_5_7,1800.0,1.2978321558871526
e_6_0,1800.0,0.49515305766848616
a_6_0,1800.0,0.7434136872331236
e_6_1,1800.0,1.2685900104663217
a_6_1,1800.0,0.75033208438979
e_6_2,1800.0,1.3406452285186279
a_6_2,1800.0,0.2575144766381312
e_6_3,1800.0,1.6017089197625096
a_6_3,1800.0,1.2835920528829918
e_6_4,1800.0,0.7489829108951453
a_6_4,1800.0,1.7607643556215966
e_6_5,1800.0,2.293244837253688
a_6_5,1800.0,0.7690634277110555
e_6_6,1800.0,1.2649862764221553
a_6_6,1800.0,0.7626417390025608
e_6_7,1800.0,0.2475765288342453
a_6_7,1800.0,1.3622627611130742
e_7_0,1800.0,0.0
a_7_0,1800.0,0.7491698298551461
e_7_1,1800.0,2.3973641246951694
a_7_1,1800.0,0.7560940220062564
e_7_2,1800.0,1.296769251832326
a_7_2,1800.0,1.804478970525361
e_7_3,1800.0,1.512388489006954
a_7_3,1800.0,0.9899397153942266
e_7_4,1800.0,0.0
a_7_4,1800.0,1.7660040168764923
e_7_5,1800.0,1.2723806634704893
a_7_5,1800.0,0.7728757933212504
